classification_id,user_name,user_id,workflow_id,task,created_at,subject_id,extractor,data.no-i-don-t-see-any-dolphin-echolocation-here,data.aggregation_version,data.yes-dolphin-echolocation-is-present,data.no-there-are-no-spectral-bands-present,data.yes-i-see-spectral-bands,data.None,data.i-m-not-sure
629718300,ekaru2,2851074.0,28567,T0,2025-04-10 22:28:17 UTC,107912938,question_extractor,,5.2.0,1.0,,,,
629718300,ekaru2,2851074.0,28567,T1,2025-04-10 22:28:17 UTC,107912938,question_extractor,,5.2.0,,1.0,,,
629718301,SarahShiers,2849214.0,28567,T0,2025-04-10 22:28:18 UTC,107912645,question_extractor,,5.2.0,1.0,,,,
629718301,SarahShiers,2849214.0,28567,T1,2025-04-10 22:28:18 UTC,107912645,question_extractor,,5.2.0,,1.0,,,
629718302,eehenderson,2853193.0,28567,T0,2025-04-10 22:28:18 UTC,107912840,question_extractor,,5.2.0,1.0,,,,
629718302,eehenderson,2853193.0,28567,T1,2025-04-10 22:28:18 UTC,107912840,question_extractor,,5.2.0,,1.0,,,
629718308,audrey.perez,2850908.0,28567,T0,2025-04-10 22:28:20 UTC,107912700,question_extractor,,5.2.0,1.0,,,,
629718308,audrey.perez,2850908.0,28567,T1,2025-04-10 22:28:20 UTC,107912700,question_extractor,,5.2.0,,1.0,,,
629718314,zandrea.alej,2852004.0,28567,T0,2025-04-10 22:28:21 UTC,107912874,question_extractor,1.0,5.2.0,,,,,
629718314,zandrea.alej,2852004.0,28567,T1,2025-04-10 22:28:21 UTC,107912874,question_extractor,,5.2.0,,,,,
629718324,SarahShiers,2849214.0,28567,T0,2025-04-10 22:28:24 UTC,107912653,question_extractor,,5.2.0,1.0,,,,
629718324,SarahShiers,2849214.0,28567,T1,2025-04-10 22:28:24 UTC,107912653,question_extractor,,5.2.0,,1.0,,,
629718331,AnneListens,1882787.0,28567,T0,2025-04-10 22:28:26 UTC,107912867,question_extractor,,5.2.0,1.0,,,,
629718331,AnneListens,1882787.0,28567,T1,2025-04-10 22:28:26 UTC,107912867,question_extractor,,5.2.0,,1.0,,,
629718336,eehenderson,2853193.0,28567,T0,2025-04-10 22:28:27 UTC,107912866,question_extractor,,5.2.0,1.0,,,,
629718336,eehenderson,2853193.0,28567,T1,2025-04-10 22:28:27 UTC,107912866,question_extractor,,5.2.0,,1.0,,,
629718338,SarahShiers,2849214.0,28567,T0,2025-04-10 22:28:28 UTC,107912786,question_extractor,,5.2.0,1.0,,,,
629718338,SarahShiers,2849214.0,28567,T1,2025-04-10 22:28:28 UTC,107912786,question_extractor,,5.2.0,,1.0,,,
629718346,zandrea.alej,2852004.0,28567,T0,2025-04-10 22:28:31 UTC,107912669,question_extractor,1.0,5.2.0,,,,,
629718346,zandrea.alej,2852004.0,28567,T1,2025-04-10 22:28:31 UTC,107912669,question_extractor,,5.2.0,,,,,
629718348,ekaru2,2851074.0,28567,T0,2025-04-10 22:28:31 UTC,107912680,question_extractor,1.0,5.2.0,,,,,
629718348,ekaru2,2851074.0,28567,T1,2025-04-10 22:28:31 UTC,107912680,question_extractor,,5.2.0,,,,,
629718352,SarahShiers,2849214.0,28567,T0,2025-04-10 22:28:34 UTC,107912806,question_extractor,1.0,5.2.0,,,,,
629718352,SarahShiers,2849214.0,28567,T1,2025-04-10 22:28:34 UTC,107912806,question_extractor,,5.2.0,,,,,
629718360,AnneListens,1882787.0,28567,T0,2025-04-10 22:28:36 UTC,107912712,question_extractor,,5.2.0,1.0,,,,
629718360,AnneListens,1882787.0,28567,T1,2025-04-10 22:28:36 UTC,107912712,question_extractor,,5.2.0,,1.0,,,
629718364,ekaru2,2851074.0,28567,T0,2025-04-10 22:28:37 UTC,107912912,question_extractor,,5.2.0,,,,,1.0
629718364,ekaru2,2851074.0,28567,T1,2025-04-10 22:28:37 UTC,107912912,question_extractor,,5.2.0,,,,,
629718376,SarahShiers,2849214.0,28567,T0,2025-04-10 22:28:42 UTC,107912924,question_extractor,,5.2.0,1.0,,,,
629718376,SarahShiers,2849214.0,28567,T1,2025-04-10 22:28:42 UTC,107912924,question_extractor,,5.2.0,,1.0,,,
629718400,audrey.perez,2850908.0,28567,T0,2025-04-10 22:28:48 UTC,107912768,question_extractor,,5.2.0,1.0,,,,
629718400,audrey.perez,2850908.0,28567,T1,2025-04-10 22:28:48 UTC,107912768,question_extractor,,5.2.0,,,1.0,,
629718401,AnneListens,1882787.0,28567,T0,2025-04-10 22:28:49 UTC,107912821,question_extractor,,5.2.0,1.0,,,,
629718401,AnneListens,1882787.0,28567,T1,2025-04-10 22:28:49 UTC,107912821,question_extractor,,5.2.0,,,1.0,,
629718405,SarahShiers,2849214.0,28567,T0,2025-04-10 22:28:50 UTC,107912928,question_extractor,,5.2.0,1.0,,,,
629718405,SarahShiers,2849214.0,28567,T1,2025-04-10 22:28:50 UTC,107912928,question_extractor,,5.2.0,,1.0,,,
629718408,eehenderson,2853193.0,28567,T0,2025-04-10 22:28:51 UTC,107912628,question_extractor,,5.2.0,1.0,,,,
629718408,eehenderson,2853193.0,28567,T1,2025-04-10 22:28:51 UTC,107912628,question_extractor,,5.2.0,,1.0,,,
629718419,AnneListens,1882787.0,28567,T0,2025-04-10 22:28:54 UTC,107912855,question_extractor,1.0,5.2.0,,,,,
629718419,AnneListens,1882787.0,28567,T1,2025-04-10 22:28:54 UTC,107912855,question_extractor,,5.2.0,,,,,
629718424,SarahShiers,2849214.0,28567,T0,2025-04-10 22:28:55 UTC,107912863,question_extractor,,5.2.0,1.0,,,,
629718424,SarahShiers,2849214.0,28567,T1,2025-04-10 22:28:55 UTC,107912863,question_extractor,,5.2.0,,1.0,,,
629718435,eehenderson,2853193.0,28567,T0,2025-04-10 22:28:59 UTC,107912647,question_extractor,,5.2.0,1.0,,,,
629718435,eehenderson,2853193.0,28567,T1,2025-04-10 22:28:59 UTC,107912647,question_extractor,,5.2.0,,1.0,,,
629718437,378226,2854185.0,28567,T0,2025-04-10 22:29:00 UTC,107912871,question_extractor,,5.2.0,1.0,,,,
629718437,378226,2854185.0,28567,T1,2025-04-10 22:29:00 UTC,107912871,question_extractor,,5.2.0,,1.0,,,
629718444,SarahShiers,2849214.0,28567,T0,2025-04-10 22:29:01 UTC,107912748,question_extractor,,5.2.0,1.0,,,,
629718444,SarahShiers,2849214.0,28567,T1,2025-04-10 22:29:01 UTC,107912748,question_extractor,,5.2.0,,1.0,,,
629718455,zandrea.alej,2852004.0,28567,T0,2025-04-10 22:29:05 UTC,107912811,question_extractor,,5.2.0,1.0,,,,
629718455,zandrea.alej,2852004.0,28567,T1,2025-04-10 22:29:05 UTC,107912811,question_extractor,,5.2.0,,,,,1.0
629718456,AnneListens,1882787.0,28567,T0,2025-04-10 22:29:05 UTC,107912890,question_extractor,,5.2.0,1.0,,,,
629718456,AnneListens,1882787.0,28567,T1,2025-04-10 22:29:05 UTC,107912890,question_extractor,,5.2.0,,1.0,,,
629718458,SarahShiers,2849214.0,28567,T0,2025-04-10 22:29:06 UTC,107912790,question_extractor,,5.2.0,1.0,,,,
629718458,SarahShiers,2849214.0,28567,T1,2025-04-10 22:29:06 UTC,107912790,question_extractor,,5.2.0,,1.0,,,
629718475,eehenderson,2853193.0,28567,T0,2025-04-10 22:29:13 UTC,107912640,question_extractor,,5.2.0,1.0,,,,
629718475,eehenderson,2853193.0,28567,T1,2025-04-10 22:29:13 UTC,107912640,question_extractor,,5.2.0,,,1.0,,
629718476,SarahShiers,2849214.0,28567,T0,2025-04-10 22:29:13 UTC,107912754,question_extractor,,5.2.0,1.0,,,,
629718476,SarahShiers,2849214.0,28567,T1,2025-04-10 22:29:13 UTC,107912754,question_extractor,,5.2.0,,1.0,,,
629718478,jaslynlomibao,2854182.0,28567,T0,2025-04-10 22:29:13 UTC,107912859,question_extractor,,5.2.0,1.0,,,,
629718478,jaslynlomibao,2854182.0,28567,T1,2025-04-10 22:29:13 UTC,107912859,question_extractor,,5.2.0,,1.0,,,
629718479,AnneListens,1882787.0,28567,T0,2025-04-10 22:29:14 UTC,107912933,question_extractor,,5.2.0,1.0,,,,
629718479,AnneListens,1882787.0,28567,T1,2025-04-10 22:29:14 UTC,107912933,question_extractor,,5.2.0,,1.0,,,
629718481,audrey.perez,2850908.0,28567,T0,2025-04-10 22:29:15 UTC,107912663,question_extractor,,5.2.0,1.0,,,,
629718481,audrey.perez,2850908.0,28567,T1,2025-04-10 22:29:15 UTC,107912663,question_extractor,,5.2.0,,,1.0,,
629718487,SarahShiers,2849214.0,28567,T0,2025-04-10 22:29:18 UTC,107912751,question_extractor,1.0,5.2.0,,,,,
629718487,SarahShiers,2849214.0,28567,T1,2025-04-10 22:29:18 UTC,107912751,question_extractor,,5.2.0,,,,,
629718500,eehenderson,2853193.0,28567,T0,2025-04-10 22:29:25 UTC,107912906,question_extractor,,5.2.0,1.0,,,,
629718500,eehenderson,2853193.0,28567,T1,2025-04-10 22:29:25 UTC,107912906,question_extractor,,5.2.0,,1.0,,,
629718501,AnneListens,1882787.0,28567,T0,2025-04-10 22:29:26 UTC,107912911,question_extractor,,5.2.0,1.0,,,,
629718501,AnneListens,1882787.0,28567,T1,2025-04-10 22:29:26 UTC,107912911,question_extractor,,5.2.0,,1.0,,,
629718511,eehenderson,2853193.0,28567,T0,2025-04-10 22:29:32 UTC,107912683,question_extractor,,5.2.0,1.0,,,,
629718511,eehenderson,2853193.0,28567,T1,2025-04-10 22:29:32 UTC,107912683,question_extractor,,5.2.0,,1.0,,,
629718514,SarahShiers,2849214.0,28567,T0,2025-04-10 22:29:33 UTC,107912957,question_extractor,,5.2.0,1.0,,,,
629718514,SarahShiers,2849214.0,28567,T1,2025-04-10 22:29:33 UTC,107912957,question_extractor,,5.2.0,,1.0,,,
629718518,zandrea.alej,2852004.0,28567,T0,2025-04-10 22:29:35 UTC,107912819,question_extractor,,5.2.0,1.0,,,,
629718518,zandrea.alej,2852004.0,28567,T1,2025-04-10 22:29:35 UTC,107912819,question_extractor,,5.2.0,,,1.0,,
629718522,eehenderson,2853193.0,28567,T0,2025-04-10 22:29:36 UTC,107912803,question_extractor,1.0,5.2.0,,,,,
629718522,eehenderson,2853193.0,28567,T1,2025-04-10 22:29:36 UTC,107912803,question_extractor,,5.2.0,,,,,
629718523,jaslynlomibao,2854182.0,28567,T0,2025-04-10 22:29:36 UTC,107912805,question_extractor,,5.2.0,1.0,,,,
629718523,jaslynlomibao,2854182.0,28567,T1,2025-04-10 22:29:36 UTC,107912805,question_extractor,,5.2.0,,1.0,,,
629718531,ekaru2,2851074.0,28567,T0,2025-04-10 22:29:39 UTC,107912942,question_extractor,,5.2.0,1.0,,,,
629718531,ekaru2,2851074.0,28567,T1,2025-04-10 22:29:39 UTC,107912942,question_extractor,,5.2.0,,1.0,,,
629718535,SarahShiers,2849214.0,28567,T0,2025-04-10 22:29:39 UTC,107912895,question_extractor,,5.2.0,1.0,,,,
629718535,SarahShiers,2849214.0,28567,T1,2025-04-10 22:29:39 UTC,107912895,question_extractor,,5.2.0,,1.0,,,
629718544,jaslynlomibao,2854182.0,28567,T0,2025-04-10 22:29:42 UTC,107912674,question_extractor,1.0,5.2.0,,,,,
629718544,jaslynlomibao,2854182.0,28567,T1,2025-04-10 22:29:42 UTC,107912674,question_extractor,,5.2.0,,,,,
629718550,SarahShiers,2849214.0,28567,T0,2025-04-10 22:29:44 UTC,107912724,question_extractor,,5.2.0,1.0,,,,
629718550,SarahShiers,2849214.0,28567,T1,2025-04-10 22:29:44 UTC,107912724,question_extractor,,5.2.0,,1.0,,,
629718557,eehenderson,2853193.0,28567,T0,2025-04-10 22:29:47 UTC,107912686,question_extractor,,5.2.0,1.0,,,,
629718557,eehenderson,2853193.0,28567,T1,2025-04-10 22:29:47 UTC,107912686,question_extractor,,5.2.0,,1.0,,,
629718579,jamiekoehler_09,2851457.0,28567,T0,2025-04-10 22:29:53 UTC,107912880,question_extractor,,5.2.0,1.0,,,,
629718579,jamiekoehler_09,2851457.0,28567,T1,2025-04-10 22:29:53 UTC,107912880,question_extractor,,5.2.0,,1.0,,,
629718593,jamiekoehler_09,2851457.0,28567,T0,2025-04-10 22:29:59 UTC,107912837,question_extractor,1.0,5.2.0,,,,,
629718593,jamiekoehler_09,2851457.0,28567,T1,2025-04-10 22:29:59 UTC,107912837,question_extractor,,5.2.0,,,,,
629718603,jamiekoehler_09,2851457.0,28567,T0,2025-04-10 22:30:02 UTC,107912680,question_extractor,1.0,5.2.0,,,,,
629718603,jamiekoehler_09,2851457.0,28567,T1,2025-04-10 22:30:02 UTC,107912680,question_extractor,,5.2.0,,,,,
629718604,eehenderson,2853193.0,28567,T0,2025-04-10 22:30:02 UTC,107912661,question_extractor,1.0,5.2.0,,,,,
629718604,eehenderson,2853193.0,28567,T1,2025-04-10 22:30:02 UTC,107912661,question_extractor,,5.2.0,,,,,
629718618,AnneListens,1882787.0,28567,T0,2025-04-10 22:30:07 UTC,107912714,question_extractor,,5.2.0,1.0,,,,
629718618,AnneListens,1882787.0,28567,T1,2025-04-10 22:30:07 UTC,107912714,question_extractor,,5.2.0,,1.0,,,
629718628,eehenderson,2853193.0,28567,T0,2025-04-10 22:30:11 UTC,107912910,question_extractor,,5.2.0,1.0,,,,
629718628,eehenderson,2853193.0,28567,T1,2025-04-10 22:30:11 UTC,107912910,question_extractor,,5.2.0,,1.0,,,
629718629,ekaru2,2851074.0,28567,T0,2025-04-10 22:30:11 UTC,107912694,question_extractor,,5.2.0,,,,,1.0
629718629,ekaru2,2851074.0,28567,T1,2025-04-10 22:30:11 UTC,107912694,question_extractor,,5.2.0,,,,,
629718641,378226,2854185.0,28567,T0,2025-04-10 22:30:14 UTC,107912924,question_extractor,,5.2.0,1.0,,,,
629718641,378226,2854185.0,28567,T1,2025-04-10 22:30:14 UTC,107912924,question_extractor,,5.2.0,,,1.0,,
629718645,AnneListens,1882787.0,28567,T0,2025-04-10 22:30:15 UTC,107912780,question_extractor,1.0,5.2.0,,,,,
629718645,AnneListens,1882787.0,28567,T1,2025-04-10 22:30:15 UTC,107912780,question_extractor,,5.2.0,,,,,
629718651,eehenderson,2853193.0,28567,T0,2025-04-10 22:30:18 UTC,107912674,question_extractor,1.0,5.2.0,,,,,
629718651,eehenderson,2853193.0,28567,T1,2025-04-10 22:30:18 UTC,107912674,question_extractor,,5.2.0,,,,,
629718655,jamiekoehler_09,2851457.0,28567,T0,2025-04-10 22:30:20 UTC,107912899,question_extractor,1.0,5.2.0,,,,,
629718655,jamiekoehler_09,2851457.0,28567,T1,2025-04-10 22:30:20 UTC,107912899,question_extractor,,5.2.0,,,,,
629718663,jamiekoehler_09,2851457.0,28567,T0,2025-04-10 22:30:23 UTC,107912779,question_extractor,1.0,5.2.0,,,,,
629718663,jamiekoehler_09,2851457.0,28567,T1,2025-04-10 22:30:23 UTC,107912779,question_extractor,,5.2.0,,,,,
629718665,not-logged-in-257e0b29fba55918ad8f,,28567,T0,2025-04-10 22:30:23 UTC,107912747,question_extractor,,5.2.0,1.0,,,,
629718665,not-logged-in-257e0b29fba55918ad8f,,28567,T1,2025-04-10 22:30:23 UTC,107912747,question_extractor,,5.2.0,,,,,1.0
629718666,ekaru2,2851074.0,28567,T0,2025-04-10 22:30:23 UTC,107912641,question_extractor,1.0,5.2.0,,,,,
629718666,ekaru2,2851074.0,28567,T1,2025-04-10 22:30:23 UTC,107912641,question_extractor,,5.2.0,,,,,
629718674,AnneListens,1882787.0,28567,T0,2025-04-10 22:30:26 UTC,107912823,question_extractor,,5.2.0,1.0,,,,
629718674,AnneListens,1882787.0,28567,T1,2025-04-10 22:30:26 UTC,107912823,question_extractor,,5.2.0,,1.0,,,
629718685,SarahShiers,2849214.0,28567,T0,2025-04-10 22:30:31 UTC,107912670,question_extractor,,5.2.0,1.0,,,,
629718685,SarahShiers,2849214.0,28567,T1,2025-04-10 22:30:31 UTC,107912670,question_extractor,,5.2.0,,1.0,,,
629718687,eehenderson,2853193.0,28567,T0,2025-04-10 22:30:31 UTC,107912892,question_extractor,,5.2.0,1.0,,,,
629718687,eehenderson,2853193.0,28567,T1,2025-04-10 22:30:31 UTC,107912892,question_extractor,,5.2.0,,1.0,,,
629718688,jamiekoehler_09,2851457.0,28567,T0,2025-04-10 22:30:32 UTC,107912742,question_extractor,,5.2.0,1.0,,,,
629718688,jamiekoehler_09,2851457.0,28567,T1,2025-04-10 22:30:32 UTC,107912742,question_extractor,,5.2.0,,1.0,,,
629718699,audrey.perez,2850908.0,28567,T0,2025-04-10 22:30:34 UTC,107912718,question_extractor,,5.2.0,1.0,,,,
629718699,audrey.perez,2850908.0,28567,T1,2025-04-10 22:30:34 UTC,107912718,question_extractor,,5.2.0,,1.0,,,
629718700,SarahShiers,2849214.0,28567,T0,2025-04-10 22:30:34 UTC,107912776,question_extractor,1.0,5.2.0,,,,,
629718700,SarahShiers,2849214.0,28567,T1,2025-04-10 22:30:34 UTC,107912776,question_extractor,,5.2.0,,,,,
629718713,AnneListens,1882787.0,28567,T0,2025-04-10 22:30:39 UTC,107912735,question_extractor,,5.2.0,1.0,,,,
629718713,AnneListens,1882787.0,28567,T1,2025-04-10 22:30:39 UTC,107912735,question_extractor,,5.2.0,,1.0,,,
629718717,zandrea.alej,2852004.0,28567,T0,2025-04-10 22:30:41 UTC,107912756,question_extractor,,5.2.0,1.0,,,,
629718717,zandrea.alej,2852004.0,28567,T1,2025-04-10 22:30:41 UTC,107912756,question_extractor,,5.2.0,,1.0,,,
629718720,SarahShiers,2849214.0,28567,T0,2025-04-10 22:30:41 UTC,107912735,question_extractor,,5.2.0,1.0,,,,
629718720,SarahShiers,2849214.0,28567,T1,2025-04-10 22:30:41 UTC,107912735,question_extractor,,5.2.0,,1.0,,,
629718722,eehenderson,2853193.0,28567,T0,2025-04-10 22:30:41 UTC,107912652,question_extractor,,5.2.0,1.0,,,,
629718722,eehenderson,2853193.0,28567,T1,2025-04-10 22:30:41 UTC,107912652,question_extractor,,5.2.0,,1.0,,,
629718747,eehenderson,2853193.0,28567,T0,2025-04-10 22:30:49 UTC,107912795,question_extractor,1.0,5.2.0,,,,,
629718747,eehenderson,2853193.0,28567,T1,2025-04-10 22:30:49 UTC,107912795,question_extractor,,5.2.0,,,,,
629718750,sioncumigad,2854575.0,28567,T0,2025-04-10 22:30:49 UTC,107912637,question_extractor,1.0,5.2.0,,,,,
629718750,sioncumigad,2854575.0,28567,T1,2025-04-10 22:30:49 UTC,107912637,question_extractor,,5.2.0,,,,,
629718752,SarahShiers,2849214.0,28567,T0,2025-04-10 22:30:50 UTC,107912738,question_extractor,,5.2.0,1.0,,,,
629718752,SarahShiers,2849214.0,28567,T1,2025-04-10 22:30:50 UTC,107912738,question_extractor,,5.2.0,,1.0,,,
629718765,SarahShiers,2849214.0,28567,T0,2025-04-10 22:30:53 UTC,107912941,question_extractor,1.0,5.2.0,,,,,
629718765,SarahShiers,2849214.0,28567,T1,2025-04-10 22:30:53 UTC,107912941,question_extractor,,5.2.0,,,,,
629718767,eehenderson,2853193.0,28567,T0,2025-04-10 22:30:53 UTC,107912730,question_extractor,1.0,5.2.0,,,,,
629718767,eehenderson,2853193.0,28567,T1,2025-04-10 22:30:53 UTC,107912730,question_extractor,,5.2.0,,,,,
629718776,zandrea.alej,2852004.0,28567,T0,2025-04-10 22:30:56 UTC,107912910,question_extractor,,5.2.0,1.0,,,,
629718776,zandrea.alej,2852004.0,28567,T1,2025-04-10 22:30:56 UTC,107912910,question_extractor,,5.2.0,,1.0,,,
629718783,378226,2854185.0,28567,T0,2025-04-10 22:30:57 UTC,107912636,question_extractor,1.0,5.2.0,,,,,
629718783,378226,2854185.0,28567,T1,2025-04-10 22:30:57 UTC,107912636,question_extractor,,5.2.0,,,,,
629718788,ekaru2,2851074.0,28567,T0,2025-04-10 22:30:58 UTC,107912741,question_extractor,,5.2.0,1.0,,,,
629718788,ekaru2,2851074.0,28567,T1,2025-04-10 22:30:58 UTC,107912741,question_extractor,,5.2.0,,1.0,,,
629718796,jaslynlomibao,2854182.0,28567,T0,2025-04-10 22:31:00 UTC,107912622,question_extractor,,5.2.0,1.0,,,,
629718796,jaslynlomibao,2854182.0,28567,T1,2025-04-10 22:31:00 UTC,107912622,question_extractor,,5.2.0,,1.0,,,
629718800,SarahShiers,2849214.0,28567,T0,2025-04-10 22:31:01 UTC,107912640,question_extractor,,5.2.0,1.0,,,,
629718800,SarahShiers,2849214.0,28567,T1,2025-04-10 22:31:01 UTC,107912640,question_extractor,,5.2.0,,1.0,,,
629718802,378226,2854185.0,28567,T0,2025-04-10 22:31:01 UTC,107912878,question_extractor,1.0,5.2.0,,,,,
629718802,378226,2854185.0,28567,T1,2025-04-10 22:31:01 UTC,107912878,question_extractor,,5.2.0,,,,,
629718813,ekaru2,2851074.0,28567,T0,2025-04-10 22:31:05 UTC,107912777,question_extractor,1.0,5.2.0,,,,,
629718813,ekaru2,2851074.0,28567,T1,2025-04-10 22:31:05 UTC,107912777,question_extractor,,5.2.0,,,,,
629718822,SarahShiers,2849214.0,28567,T0,2025-04-10 22:31:07 UTC,107912904,question_extractor,,5.2.0,1.0,,,,
629718822,SarahShiers,2849214.0,28567,T1,2025-04-10 22:31:07 UTC,107912904,question_extractor,,5.2.0,,1.0,,,
629718828,ekaru2,2851074.0,28567,T0,2025-04-10 22:31:10 UTC,107912837,question_extractor,1.0,5.2.0,,,,,
629718828,ekaru2,2851074.0,28567,T1,2025-04-10 22:31:10 UTC,107912837,question_extractor,,5.2.0,,,,,
629718832,eehenderson,2853193.0,28567,T0,2025-04-10 22:31:10 UTC,107912784,question_extractor,,5.2.0,,,,,1.0
629718832,eehenderson,2853193.0,28567,T1,2025-04-10 22:31:10 UTC,107912784,question_extractor,,5.2.0,,,,,
629718833,AnneListens,1882787.0,28567,T0,2025-04-10 22:31:10 UTC,107912904,question_extractor,,5.2.0,1.0,,,,
629718833,AnneListens,1882787.0,28567,T1,2025-04-10 22:31:10 UTC,107912904,question_extractor,,5.2.0,,1.0,,,
629718844,SarahShiers,2849214.0,28567,T0,2025-04-10 22:31:14 UTC,107912621,question_extractor,,5.2.0,1.0,,,,
629718844,SarahShiers,2849214.0,28567,T1,2025-04-10 22:31:14 UTC,107912621,question_extractor,,5.2.0,,1.0,,,
629718855,AnneListens,1882787.0,28567,T0,2025-04-10 22:31:17 UTC,107912828,question_extractor,1.0,5.2.0,,,,,
629718855,AnneListens,1882787.0,28567,T1,2025-04-10 22:31:17 UTC,107912828,question_extractor,,5.2.0,,,,,
629718861,378226,2854185.0,28567,T0,2025-04-10 22:31:18 UTC,107912957,question_extractor,1.0,5.2.0,,,,,
629718861,378226,2854185.0,28567,T1,2025-04-10 22:31:18 UTC,107912957,question_extractor,,5.2.0,,,,,
629718866,eehenderson,2853193.0,28567,T0,2025-04-10 22:31:19 UTC,107912956,question_extractor,,5.2.0,1.0,,,,
629718866,eehenderson,2853193.0,28567,T1,2025-04-10 22:31:19 UTC,107912956,question_extractor,,5.2.0,,1.0,,,
629718877,378226,2854185.0,28567,T0,2025-04-10 22:31:21 UTC,107912684,question_extractor,1.0,5.2.0,,,,,
629718877,378226,2854185.0,28567,T1,2025-04-10 22:31:21 UTC,107912684,question_extractor,,5.2.0,,,,,
629718931,audrey.perez,2850908.0,28567,T0,2025-04-10 22:31:39 UTC,107912701,question_extractor,,5.2.0,1.0,,,,
629718931,audrey.perez,2850908.0,28567,T1,2025-04-10 22:31:39 UTC,107912701,question_extractor,,5.2.0,,1.0,,,
629718944,audrey.perez,2850908.0,28567,T0,2025-04-10 22:31:44 UTC,107912800,question_extractor,1.0,5.2.0,,,,,
629718944,audrey.perez,2850908.0,28567,T1,2025-04-10 22:31:44 UTC,107912800,question_extractor,,5.2.0,,,,,
629718982,Alexis_HH,2854650.0,28567,T0,2025-04-10 22:31:59 UTC,107912870,question_extractor,1.0,5.2.0,,,,,
629718982,Alexis_HH,2854650.0,28567,T1,2025-04-10 22:31:59 UTC,107912870,question_extractor,,5.2.0,,,,,
629719011,Alexis_HH,2854650.0,28567,T0,2025-04-10 22:32:12 UTC,107912712,question_extractor,1.0,5.2.0,,,,,
629719011,Alexis_HH,2854650.0,28567,T1,2025-04-10 22:32:12 UTC,107912712,question_extractor,,5.2.0,,,,,
629719019,Alexis_HH,2854650.0,28567,T0,2025-04-10 22:32:17 UTC,107912737,question_extractor,1.0,5.2.0,,,,,
629719019,Alexis_HH,2854650.0,28567,T1,2025-04-10 22:32:17 UTC,107912737,question_extractor,,5.2.0,,,,,
629719059,Alexis_HH,2854650.0,28567,T0,2025-04-10 22:32:36 UTC,107912818,question_extractor,,5.2.0,1.0,,,,
629719059,Alexis_HH,2854650.0,28567,T1,2025-04-10 22:32:36 UTC,107912818,question_extractor,,5.2.0,,,1.0,,
629719064,378226,2854185.0,28567,T0,2025-04-10 22:32:39 UTC,107912724,question_extractor,,5.2.0,1.0,,,,
629719064,378226,2854185.0,28567,T1,2025-04-10 22:32:39 UTC,107912724,question_extractor,,5.2.0,,1.0,,,
629719073,Alexis_HH,2854650.0,28567,T0,2025-04-10 22:32:42 UTC,107912801,question_extractor,1.0,5.2.0,,,,,
629719073,Alexis_HH,2854650.0,28567,T1,2025-04-10 22:32:42 UTC,107912801,question_extractor,,5.2.0,,,,,
629719078,audrey.perez,2850908.0,28567,T0,2025-04-10 22:32:43 UTC,107912727,question_extractor,1.0,5.2.0,,,,,
629719078,audrey.perez,2850908.0,28567,T1,2025-04-10 22:32:43 UTC,107912727,question_extractor,,5.2.0,,,,,
629719087,Alexis_HH,2854650.0,28567,T0,2025-04-10 22:32:46 UTC,107912635,question_extractor,1.0,5.2.0,,,,,
629719087,Alexis_HH,2854650.0,28567,T1,2025-04-10 22:32:46 UTC,107912635,question_extractor,,5.2.0,,,,,
629719095,ekaru2,2851074.0,28567,T0,2025-04-10 22:32:49 UTC,107912759,question_extractor,,5.2.0,1.0,,,,
629719095,ekaru2,2851074.0,28567,T1,2025-04-10 22:32:49 UTC,107912759,question_extractor,,5.2.0,,1.0,,,
